dniCliente,fechaCreacion,orden,codigoEjercicio,cantidadSeries,cantidadRepeticiones,descansoSegundos,observaciones
33173964,2026-07-26,1,15,3,14,120,
33173964,2026-07-26,2,44,3,11,120,Evitar impulsos.
33173964,2026-07-26,3,48,3,12,30,
33173964,2026-07-26,4,19,3,8,120,Controlar la velocidad de ejecución.
33173964,2026-07-26,5,18,5,11,90,
33173964,2026-07-26,6,2,5,11,60,
33173964,2026-07-26,7,4,5,15,60,Reducir el peso si pierde la técnica.
33173964,2026-02-15,1,43,5,15,60,Controlar la velocidad de ejecución.
33173964,2026-02-15,2,8,3,11,30,Realizar el movimiento completo.
33173964,2026-02-15,3,13,5,11,90,Aumentar el peso si completa todas las series.
33173964,2026-02-15,4,38,3,14,90,Controlar la velocidad de ejecución.
33173964,2026-02-15,5,41,5,8,45,
33173964,2026-02-15,6,47,5,14,120,Mantener la técnica durante todo el ejercicio.
33173964,2026-02-15,7,48,3,11,30,
32369639,2026-02-26,1,26,4,14,120,
32369639,2026-02-26,2,31,5,11,120,Realizar el movimiento completo.
32369639,2026-02-26,3,12,4,13,60,Evitar impulsos.
32369639,2026-02-26,4,52,4,10,60,Mantener la técnica durante todo el ejercicio.
32369639,2026-02-26,5,45,4,11,60,
32369639,2026-02-26,6,27,4,11,120,
32369639,2026-03-15,1,41,3,15,120,Aumentar el peso si completa todas las series.
32369639,2026-03-15,2,45,4,9,120,
32369639,2026-03-15,3,1,4,9,45,Controlar la velocidad de ejecución.
32369639,2026-03-15,4,48,4,11,120,
32369639,2026-03-15,5,33,4,10,30,Aumentar el peso si completa todas las series.
32369639,2026-03-15,6,25,5,10,60,Mantener la técnica durante todo el ejercicio.
36740026,2026-01-15,1,37,5,8,120,Controlar la velocidad de ejecución.
36740026,2026-01-15,2,42,5,15,60,Mantener la técnica durante todo el ejercicio.
36740026,2026-01-15,3,45,3,12,30,Controlar la velocidad de ejecución.
36740026,2026-01-15,4,14,3,12,90,Controlar la velocidad de ejecución.
36740026,2026-01-15,5,31,4,11,30,
36740026,2026-01-15,6,46,4,8,60,Realizar el movimiento completo.
36740026,2026-01-15,7,12,3,13,120,
36740026,2026-04-03,1,32,3,10,120,
36740026,2026-04-03,2,51,3,12,120,Evitar impulsos.
36740026,2026-04-03,3,13,5,10,30,
36740026,2026-04-03,4,15,5,12,45,Mantener la técnica durante todo el ejercicio.
36740026,2026-04-03,5,40,3,13,120,Reducir el peso si pierde la técnica.
36740026,2026-04-03,6,36,3,13,120,Mantener la técnica durante todo el ejercicio.
36740026,2026-07-12,1,25,4,13,120,Aumentar el peso si completa todas las series.
36740026,2026-07-12,2,8,5,8,45,Reducir el peso si pierde la técnica.
36740026,2026-07-12,3,52,3,13,120,Aumentar el peso si completa todas las series.
36740026,2026-07-12,4,41,5,14,45,Reducir el peso si pierde la técnica.
36740026,2026-07-12,5,2,5,11,120,
36740026,2026-07-12,6,22,4,15,30,Realizar el movimiento completo.
36740026,2026-07-12,7,19,3,12,45,
36740026,2026-07-12,8,42,4,10,30,Evitar impulsos.
41944063,2026-05-19,1,25,5,13,60,
41944063,2026-05-19,2,22,5,9,45,Realizar el movimiento completo.
41944063,2026-05-19,3,12,3,8,120,
41944063,2026-05-19,4,8,5,9,45,
41944063,2026-05-19,5,6,5,13,120,
41944063,2026-05-19,6,45,5,15,120,
39511994,2026-07-24,1,19,4,13,30,Aumentar el peso si completa todas las series.
39511994,2026-07-24,2,46,5,14,120,Aumentar el peso si completa todas las series.
39511994,2026-07-24,3,23,4,12,120,
39511994,2026-07-24,4,24,3,13,45,Controlar la velocidad de ejecución.
39511994,2026-07-24,5,40,3,9,60,Controlar la velocidad de ejecución.
39511994,2026-07-24,6,21,4,15,120,
39511994,2026-07-24,7,7,4,10,120,Realizar el movimiento completo.
39511994,2026-07-24,8,41,5,14,120,
39511994,2026-04-12,1,36,4,10,30,Reducir el peso si pierde la técnica.
39511994,2026-04-12,2,39,3,14,30,Mantener la técnica durante todo el ejercicio.
39511994,2026-04-12,3,35,4,12,120,Reducir el peso si pierde la técnica.
39511994,2026-04-12,4,46,3,11,120,
39511994,2026-04-12,5,48,3,10,60,Evitar impulsos.
39511994,2026-04-12,6,26,5,13,30,Controlar la velocidad de ejecución.
39511994,2026-04-12,7,47,5,15,30,Aumentar el peso si completa todas las series.
39511994,2026-04-12,8,13,4,15,60,
39511994,2026-04-12,9,30,5,13,90,Mantener la técnica durante todo el ejercicio.
39511994,2026-05-19,1,40,3,15,120,Evitar impulsos.
39511994,2026-05-19,2,18,5,15,120,Realizar el movimiento completo.
39511994,2026-05-19,3,14,3,10,120,Reducir el peso si pierde la técnica.
39511994,2026-05-19,4,30,4,9,90,Controlar la velocidad de ejecución.
39511994,2026-05-19,5,16,5,11,120,Evitar impulsos.
39511994,2026-05-19,6,19,4,8,120,Realizar el movimiento completo.
39511994,2026-05-19,7,48,5,10,90,Realizar el movimiento completo.
39511994,2026-05-19,8,1,4,11,45,
39511994,2026-07-14,1,26,4,9,60,Controlar la velocidad de ejecución.
39511994,2026-07-14,2,54,5,15,45,Evitar impulsos.
39511994,2026-07-14,3,49,5,8,120,Controlar la velocidad de ejecución.
39511994,2026-07-14,4,19,4,15,90,Controlar la velocidad de ejecución.
39511994,2026-07-14,5,4,4,14,45,Mantener la técnica durante todo el ejercicio.
39511994,2026-07-14,6,12,3,12,90,Aumentar el peso si completa todas las series.
39511994,2026-07-14,7,23,3,15,120,Reducir el peso si pierde la técnica.
39511994,2026-07-14,8,34,4,10,60,Mantener la técnica durante todo el ejercicio.
39511994,2026-08-06,1,9,4,15,45,Mantener la técnica durante todo el ejercicio.
39511994,2026-08-06,2,13,5,13,120,Mantener la técnica durante todo el ejercicio.
39511994,2026-08-06,3,27,3,12,30,
39511994,2026-08-06,4,52,5,12,30,Mantener la técnica durante todo el ejercicio.
39511994,2026-08-06,5,25,3,12,60,Mantener la técnica durante todo el ejercicio.
39511994,2026-08-06,6,38,4,12,30,
39511994,2026-08-06,7,22,4,9,120,Realizar el movimiento completo.
39511994,2026-08-06,8,36,3,14,30,Evitar impulsos.
39511994,2026-08-06,9,47,4,10,45,Reducir el peso si pierde la técnica.
42441646,2026-02-02,1,49,3,12,90,Aumentar el peso si completa todas las series.
42441646,2026-02-02,2,14,3,9,90,Realizar el movimiento completo.
42441646,2026-02-02,3,12,5,14,120,Mantener la técnica durante todo el ejercicio.
42441646,2026-02-02,4,47,5,15,45,Evitar impulsos.
42441646,2026-02-02,5,33,5,10,30,
42441646,2026-02-02,6,31,5,10,45,
42441646,2026-02-02,7,39,3,11,45,
42441646,2026-02-02,8,21,5,13,45,Realizar el movimiento completo.
42441646,2026-02-02,9,2,4,10,90,
42441646,2026-02-02,10,4,4,14,45,Evitar impulsos.
46463759,2026-02-20,1,25,3,8,60,Evitar impulsos.
46463759,2026-02-20,2,7,4,10,30,Realizar el movimiento completo.
46463759,2026-02-20,3,27,3,15,45,Controlar la velocidad de ejecución.
46463759,2026-02-20,4,52,4,14,45,Reducir el peso si pierde la técnica.
46463759,2026-02-20,5,17,3,13,60,
46463759,2026-02-20,6,13,5,8,90,Reducir el peso si pierde la técnica.
46463759,2026-07-24,1,36,3,14,45,Mantener la técnica durante todo el ejercicio.
46463759,2026-07-24,2,25,5,12,60,Reducir el peso si pierde la técnica.
46463759,2026-07-24,3,6,5,15,120,Aumentar el peso si completa todas las series.
46463759,2026-07-24,4,13,3,9,90,Controlar la velocidad de ejecución.
46463759,2026-07-24,5,20,4,14,45,Reducir el peso si pierde la técnica.
46463759,2026-07-24,6,3,3,9,90,Evitar impulsos.
34625209,2026-07-13,1,49,4,9,90,Evitar impulsos.
34625209,2026-07-13,2,25,3,9,30,Controlar la velocidad de ejecución.
34625209,2026-07-13,3,30,3,10,60,
34625209,2026-07-13,4,47,3,11,30,Evitar impulsos.
34625209,2026-07-13,5,6,4,12,120,Aumentar el peso si completa todas las series.
34625209,2026-07-13,6,3,4,8,120,Realizar el movimiento completo.
34625209,2026-07-13,7,22,5,14,120,Realizar el movimiento completo.
34625209,2026-07-13,8,39,5,9,90,
31816984,2026-07-10,1,7,5,10,30,
31816984,2026-07-10,2,20,4,8,60,
31816984,2026-07-10,3,55,5,14,60,
31816984,2026-07-10,4,3,4,13,90,
31816984,2026-07-10,5,45,5,8,120,
31816984,2026-07-10,6,11,4,13,120,Evitar impulsos.
31816984,2026-07-10,7,51,5,15,120,
31816984,2026-07-10,8,34,4,13,45,Realizar el movimiento completo.
31816984,2026-07-10,9,10,5,8,120,Mantener la técnica durante todo el ejercicio.
42539116,2026-07-06,1,27,5,15,120,Reducir el peso si pierde la técnica.
42539116,2026-07-06,2,8,4,8,90,
42539116,2026-07-06,3,1,5,10,45,
42539116,2026-07-06,4,9,4,9,60,
42539116,2026-07-06,5,49,3,9,45,Reducir el peso si pierde la técnica.
42539116,2026-07-06,6,25,3,10,30,
42539116,2026-07-06,7,54,3,8,90,Aumentar el peso si completa todas las series.
42539116,2026-07-06,8,3,4,10,90,
44769974,2026-07-19,1,37,3,13,90,Mantener la técnica durante todo el ejercicio.
44769974,2026-07-19,2,48,3,12,30,Evitar impulsos.
44769974,2026-07-19,3,30,3,9,45,Reducir el peso si pierde la técnica.
44769974,2026-07-19,4,5,5,14,120,
44769974,2026-07-19,5,25,4,9,120,Mantener la técnica durante todo el ejercicio.
44769974,2026-07-19,6,12,4,11,45,Aumentar el peso si completa todas las series.
44769974,2026-03-19,1,33,4,15,60,Evitar impulsos.
44769974,2026-03-19,2,26,5,13,30,Realizar el movimiento completo.
44769974,2026-03-19,3,32,3,13,120,
44769974,2026-03-19,4,38,4,9,60,
44769974,2026-03-19,5,7,5,14,60,Evitar impulsos.
44769974,2026-03-19,6,13,5,11,60,
44769974,2026-03-19,7,40,5,11,120,
44769974,2026-03-19,8,27,4,11,45,
44769974,2026-06-20,1,32,5,12,90,
44769974,2026-06-20,2,31,4,14,60,
44769974,2026-06-20,3,29,3,14,60,Mantener la técnica durante todo el ejercicio.
44769974,2026-06-20,4,26,4,11,45,
44769974,2026-06-20,5,42,5,14,60,
44769974,2026-06-20,6,2,4,13,90,
44769974,2026-06-20,7,3,4,10,60,Realizar el movimiento completo.
36426955,2026-01-21,1,53,5,15,45,Evitar impulsos.
36426955,2026-01-21,2,47,4,14,60,
36426955,2026-01-21,3,37,5,14,120,Aumentar el peso si completa todas las series.
36426955,2026-01-21,4,1,4,12,120,Reducir el peso si pierde la técnica.
36426955,2026-01-21,5,10,3,12,90,Evitar impulsos.
36426955,2026-01-21,6,11,3,15,90,Realizar el movimiento completo.
36426955,2026-01-21,7,13,3,14,90,Evitar impulsos.
36426955,2026-02-25,1,15,5,14,90,Reducir el peso si pierde la técnica.
36426955,2026-02-25,2,38,3,12,60,Evitar impulsos.
36426955,2026-02-25,3,22,5,13,60,
36426955,2026-02-25,4,23,3,12,60,Controlar la velocidad de ejecución.
36426955,2026-02-25,5,47,3,12,120,Evitar impulsos.
36426955,2026-02-25,6,12,3,12,60,
36426955,2026-02-25,7,35,5,9,30,
36426955,2026-03-10,1,55,3,10,120,Reducir el peso si pierde la técnica.
36426955,2026-03-10,2,28,4,12,30,Mantener la técnica durante todo el ejercicio.
36426955,2026-03-10,3,32,5,11,90,
36426955,2026-03-10,4,52,4,9,60,Mantener la técnica durante todo el ejercicio.
36426955,2026-03-10,5,23,3,14,45,
36426955,2026-03-10,6,3,3,15,90,Evitar impulsos.
30033023,2026-02-09,1,34,5,13,45,Controlar la velocidad de ejecución.
30033023,2026-02-09,2,22,5,8,45,Evitar impulsos.
30033023,2026-02-09,3,50,3,13,45,Reducir el peso si pierde la técnica.
30033023,2026-02-09,4,39,3,10,120,Controlar la velocidad de ejecución.
30033023,2026-02-09,5,40,5,11,45,
30033023,2026-02-09,6,28,4,13,90,Evitar impulsos.
33420164,2026-07-29,1,15,4,12,45,
33420164,2026-07-29,2,50,3,10,90,
33420164,2026-07-29,3,37,3,8,45,Reducir el peso si pierde la técnica.
33420164,2026-07-29,4,44,3,14,30,Controlar la velocidad de ejecución.
33420164,2026-07-29,5,13,5,11,60,Aumentar el peso si completa todas las series.
33420164,2026-07-29,6,18,4,9,120,Controlar la velocidad de ejecución.
33420164,2026-07-29,7,39,4,15,30,
33420164,2026-07-29,8,34,3,14,90,Evitar impulsos.
33420164,2026-07-29,9,41,3,13,120,Realizar el movimiento completo.
33420164,2026-04-16,1,44,4,10,45,
33420164,2026-04-16,2,12,4,8,30,Realizar el movimiento completo.
33420164,2026-04-16,3,13,5,15,30,Mantener la técnica durante todo el ejercicio.
33420164,2026-04-16,4,45,3,9,60,Evitar impulsos.
33420164,2026-04-16,5,33,5,14,60,
33420164,2026-04-16,6,47,3,9,30,Realizar el movimiento completo.
33420164,2026-04-16,7,51,5,11,90,Aumentar el peso si completa todas las series.
33420164,2026-04-16,8,23,5,10,120,
33420164,2026-04-16,9,30,3,8,60,
33420164,2026-04-16,10,14,5,11,45,Controlar la velocidad de ejecución.
33420164,2026-05-13,1,50,5,14,45,Aumentar el peso si completa todas las series.
33420164,2026-05-13,2,35,4,13,90,Evitar impulsos.
33420164,2026-05-13,3,45,3,8,45,
33420164,2026-05-13,4,30,3,13,120,Evitar impulsos.
33420164,2026-05-13,5,36,4,9,30,
33420164,2026-05-13,6,21,3,8,90,
43942025,2026-01-15,1,45,5,8,120,Reducir el peso si pierde la técnica.
43942025,2026-01-15,2,36,3,15,30,Mantener la técnica durante todo el ejercicio.
43942025,2026-01-15,3,47,4,13,60,Mantener la técnica durante todo el ejercicio.
43942025,2026-01-15,4,24,4,14,120,Realizar el movimiento completo.
43942025,2026-01-15,5,48,3,15,120,
43942025,2026-01-15,6,41,4,15,90,Aumentar el peso si completa todas las series.
43942025,2026-01-15,7,19,3,10,30,Controlar la velocidad de ejecución.
43942025,2026-01-15,8,30,5,11,45,
43942025,2026-01-15,9,53,4,13,60,Realizar el movimiento completo.
35072810,2026-07-10,1,28,4,9,60,Controlar la velocidad de ejecución.
35072810,2026-07-10,2,38,5,15,60,Evitar impulsos.
35072810,2026-07-10,3,4,3,9,90,Mantener la técnica durante todo el ejercicio.
35072810,2026-07-10,4,19,5,10,30,Controlar la velocidad de ejecución.
35072810,2026-07-10,5,13,3,13,120,
35072810,2026-07-10,6,7,5,12,45,
35072810,2026-07-10,7,31,3,11,45,
35072810,2026-07-10,8,49,5,13,30,Aumentar el peso si completa todas las series.
35719554,2026-07-15,1,29,4,15,30,
35719554,2026-07-15,2,47,4,11,120,Controlar la velocidad de ejecución.
35719554,2026-07-15,3,42,4,14,90,
35719554,2026-07-15,4,39,3,9,30,
35719554,2026-07-15,5,12,5,12,30,
35719554,2026-07-15,6,46,5,14,60,Aumentar el peso si completa todas las series.
35719554,2026-07-15,7,48,4,13,60,
35719554,2026-07-15,8,45,5,14,60,Mantener la técnica durante todo el ejercicio.
35719554,2026-07-15,9,23,5,8,90,Evitar impulsos.
35719554,2026-07-15,10,53,3,8,120,Evitar impulsos.
35719554,2026-07-20,1,40,4,9,90,Aumentar el peso si completa todas las series.
35719554,2026-07-20,2,43,3,15,30,Aumentar el peso si completa todas las series.
35719554,2026-07-20,3,10,5,10,60,Evitar impulsos.
35719554,2026-07-20,4,38,4,8,120,Realizar el movimiento completo.
35719554,2026-07-20,5,7,4,13,120,Reducir el peso si pierde la técnica.
35719554,2026-07-20,6,8,4,11,45,Aumentar el peso si completa todas las series.
35719554,2026-07-20,7,9,4,12,120,
35719554,2026-07-20,8,45,5,13,90,Mantener la técnica durante todo el ejercicio.
35719554,2026-04-21,1,49,5,12,90,Realizar el movimiento completo.
35719554,2026-04-21,2,38,4,11,60,Realizar el movimiento completo.
35719554,2026-04-21,3,42,4,14,60,
35719554,2026-04-21,4,8,4,14,30,Evitar impulsos.
35719554,2026-04-21,5,4,5,15,30,
35719554,2026-04-21,6,23,5,9,90,
35719554,2026-04-21,7,10,5,11,60,Realizar el movimiento completo.
35719554,2026-04-21,8,30,3,15,30,
35719554,2026-05-23,1,6,4,14,60,
35719554,2026-05-23,2,46,3,12,45,Evitar impulsos.
35719554,2026-05-23,3,3,4,8,120,Evitar impulsos.
35719554,2026-05-23,4,55,5,9,45,Reducir el peso si pierde la técnica.
35719554,2026-05-23,5,21,5,14,90,Realizar el movimiento completo.
35719554,2026-05-23,6,24,3,15,30,Aumentar el peso si completa todas las series.
35719554,2026-05-23,7,2,4,11,90,
35719554,2026-05-23,8,37,3,15,30,Aumentar el peso si completa todas las series.
35719554,2026-05-23,9,1,5,15,60,
35719554,2026-08-05,1,40,3,10,45,
35719554,2026-08-05,2,26,4,15,45,Reducir el peso si pierde la técnica.
35719554,2026-08-05,3,17,4,12,120,Controlar la velocidad de ejecución.
35719554,2026-08-05,4,42,4,15,45,Evitar impulsos.
35719554,2026-08-05,5,24,4,10,45,Aumentar el peso si completa todas las series.
35719554,2026-08-05,6,8,4,11,30,Aumentar el peso si completa todas las series.
35719554,2026-08-05,7,14,5,14,120,
40632892,2026-07-10,1,38,4,11,45,Evitar impulsos.
40632892,2026-07-10,2,9,3,14,45,Aumentar el peso si completa todas las series.
40632892,2026-07-10,3,49,4,13,30,Controlar la velocidad de ejecución.
40632892,2026-07-10,4,15,3,13,120,Aumentar el peso si completa todas las series.
40632892,2026-07-10,5,6,5,11,60,
40632892,2026-07-10,6,32,4,11,45,
40632892,2026-07-10,7,41,5,10,60,
40632892,2026-07-10,8,19,4,8,30,Evitar impulsos.
40632892,2026-07-10,9,43,5,14,120,Controlar la velocidad de ejecución.
40632892,2026-07-10,10,51,3,8,90,
32502939,2026-07-09,1,50,3,12,120,
32502939,2026-07-09,2,40,5,12,60,Aumentar el peso si completa todas las series.
32502939,2026-07-09,3,19,3,10,120,
32502939,2026-07-09,4,29,4,9,90,Realizar el movimiento completo.
32502939,2026-07-09,5,25,4,9,45,Controlar la velocidad de ejecución.
32502939,2026-07-09,6,38,3,12,120,
32502939,2026-06-03,1,48,3,9,30,
32502939,2026-06-03,2,50,3,14,60,
32502939,2026-06-03,3,2,5,14,45,
32502939,2026-06-03,4,9,3,14,30,Evitar impulsos.
32502939,2026-06-03,5,38,4,11,90,Controlar la velocidad de ejecución.
32502939,2026-06-03,6,25,3,15,90,Evitar impulsos.
32502939,2026-08-04,1,7,5,13,30,Aumentar el peso si completa todas las series.
32502939,2026-08-04,2,45,3,9,60,Evitar impulsos.
32502939,2026-08-04,3,31,3,15,30,Reducir el peso si pierde la técnica.
32502939,2026-08-04,4,19,3,10,60,Aumentar el peso si completa todas las series.
32502939,2026-08-04,5,21,4,13,60,Realizar el movimiento completo.
32502939,2026-08-04,6,51,5,10,60,Controlar la velocidad de ejecución.
32502939,2026-08-04,7,11,5,14,120,
32502939,2026-08-04,8,6,3,10,30,
32502939,2026-08-04,9,25,4,15,120,Mantener la técnica durante todo el ejercicio.
39754738,2026-01-31,1,50,5,14,45,Evitar impulsos.
39754738,2026-01-31,2,7,3,13,45,Reducir el peso si pierde la técnica.
39754738,2026-01-31,3,19,5,11,60,
39754738,2026-01-31,4,44,3,10,90,
39754738,2026-01-31,5,49,3,11,30,
39754738,2026-01-31,6,31,4,13,30,Aumentar el peso si completa todas las series.
39754738,2026-01-31,7,48,3,14,120,Reducir el peso si pierde la técnica.
39754738,2026-07-09,1,47,5,9,60,Realizar el movimiento completo.
39754738,2026-07-09,2,15,3,8,120,
39754738,2026-07-09,3,48,5,15,45,Evitar impulsos.
39754738,2026-07-09,4,24,3,13,90,Evitar impulsos.
39754738,2026-07-09,5,50,5,9,60,
39754738,2026-07-09,6,41,4,12,30,
39754738,2026-07-09,7,34,5,8,120,Realizar el movimiento completo.
39754738,2026-07-09,8,17,3,10,45,Evitar impulsos.
39754738,2026-08-02,1,20,5,11,90,Realizar el movimiento completo.
39754738,2026-08-02,2,54,5,15,45,
39754738,2026-08-02,3,28,3,8,45,
39754738,2026-08-02,4,41,4,15,45,Realizar el movimiento completo.
39754738,2026-08-02,5,26,4,8,120,Aumentar el peso si completa todas las series.
39754738,2026-08-02,6,55,4,13,60,
39754738,2026-08-02,7,4,4,12,60,
39754738,2026-08-02,8,15,4,11,60,Controlar la velocidad de ejecución.
39754738,2026-07-22,1,50,5,13,90,Reducir el peso si pierde la técnica.
39754738,2026-07-22,2,55,4,14,60,Reducir el peso si pierde la técnica.
39754738,2026-07-22,3,46,5,8,90,Evitar impulsos.
39754738,2026-07-22,4,29,3,10,120,Mantener la técnica durante todo el ejercicio.
39754738,2026-07-22,5,8,5,12,90,Aumentar el peso si completa todas las series.
39754738,2026-07-22,6,11,4,9,90,Reducir el peso si pierde la técnica.
39754738,2026-07-22,7,53,3,8,45,Aumentar el peso si completa todas las series.
42833701,2026-01-12,1,53,5,10,120,
42833701,2026-01-12,2,30,4,14,90,Aumentar el peso si completa todas las series.
42833701,2026-01-12,3,7,3,8,45,Controlar la velocidad de ejecución.
42833701,2026-01-12,4,15,5,10,45,
42833701,2026-01-12,5,28,4,11,120,Reducir el peso si pierde la técnica.
42833701,2026-01-12,6,4,5,8,90,
42833701,2026-01-12,7,1,5,13,120,Controlar la velocidad de ejecución.
42833701,2026-01-12,8,47,4,12,45,Realizar el movimiento completo.
42833701,2026-01-12,9,34,4,9,45,Realizar el movimiento completo.
42833701,2026-01-12,10,32,3,12,60,Controlar la velocidad de ejecución.
43582395,2026-01-19,1,54,5,12,30,Controlar la velocidad de ejecución.
43582395,2026-01-19,2,52,4,11,90,
43582395,2026-01-19,3,20,5,14,120,Realizar el movimiento completo.
